mkb_cod,mkb_name,class_id
B20.6,"Болезнь, вызванная ВИЧ, с проявлен. пневмонии, вызв. Pneumocystis carinii",0113
B20.7,"Болезнь, вызванная ВИЧ, с проявлениями множественных инфекций",0113
B20.8,"Болезнь, вызванная ВИЧ, с проявлен. др. инфекционных и паразитарных бол.",0113
B20.9,"Болезнь, вызванная ВИЧ, с проявлениями неуточненных инфекционных и паразита",0113
B21,"Болезнь, вызв.вирусом иммунодефицита человека [ВИЧ], проявл. в виде зл.нов.",0113
B21.0,"Болезнь, вызванная ВИЧ, с проявлениями саркомы Капоши",0113
B21.1,"Болезнь, вызванная ВИЧ, с проявлениями лимфомы Беркитта",0113
B21.2,"Болезнь, вызванная ВИЧ, с проявлениями других неходжкинских лимфом",0113
B21.3,"Болезнь, вызванная ВИЧ, с проявлениями др. злокачественных новообразований",0113
B21.7,"Болезнь, вызванная ВИЧ, с проявлениями множеств. злокачественных новообраз.",0113
B21.8,"Болезнь, вызванная ВИЧ, с проявлениями других злокачественных новообраз.",0113
B21.9,"Болезнь, вызванная ВИЧ, с проявлениями неуточн. злокачественных новообраз.",0113
